date,open,high,low,close,volume
2023-01-01 00:00:00,48055.31486160179,48224.60464900649,47981.78225924787,48012.690823827485,4597.840264927482
2023-01-01 01:00:00,48100.114463946404,48122.67722627825,48008.93919100292,48062.50841543956,4841.394793041501
2023-01-01 02:00:00,47921.012753564115,48032.8218768517,47738.1825482009,48026.04985149846,5747.128411676841
2023-01-01 03:00:00,48018.45651647588,48138.33762283832,48017.1740167287,48051.123010159325,5577.79395422438
2023-01-01 04:00:00,48134.1339782675,48379.48123281435,47896.04071871594,48142.30583705793,6715.468592169991
2023-01-01 05:00:00,48238.701972725044,48464.521374459575,48062.13696123005,48250.00785302512,4583.654714700224
2023-01-01 06:00:00,48319.46979978364,48410.55008248716,48085.05802185581,48317.6256942062,6629.121205332498
2023-01-01 07:00:00,48353.99224176488,48405.093453804315,48182.5961403016,48311.72130556837,5556.952539327347
2023-01-01 08:00:00,48461.101013102154,48505.84626064621,48347.99366284915,48455.44005535142,5287.214280903368
2023-01-01 09:00:00,48445.232778200065,48602.66023262395,48398.58799763166,48427.74053014275,4146.798484219439
2023-01-01 10:00:00,48407.814829045725,48502.79153881294,48403.82722900284,48484.237276421794,4901.9084172064
2023-01-01 11:00:00,48447.58212039836,48678.250525042444,48291.68316725203,48521.84543063344,4176.714835385509
2023-01-01 12:00:00,48625.72701540638,48764.723295541306,48580.96307704007,48586.56711144942,4051.5013738059233
2023-01-01 13:00:00,48741.924272920885,48797.62480395746,48626.762606117816,48663.411623165266,5772.845395672908
2023-01-01 14:00:00,48788.81017823234,48861.5777343073,48608.75559238609,48709.7927390097,6943.160170724708
2023-01-01 15:00:00,48625.55679090267,48760.12391529337,48538.34368238047,48679.91106773462,4841.67286295078
2023-01-01 16:00:00,48839.08047333893,48893.41852509458,48718.88131520028,48849.33755124003,4377.336511119107
2023-01-01 17:00:00,48781.41813742966,48804.08859804201,48638.84715766079,48766.72518719577,5409.3550249256405
2023-01-01 18:00:00,48911.48305565236,49079.19349359873,48817.54301810429,48873.76000842265,6848.379950883445
2023-01-01 19:00:00,48923.57531869573,49033.270726236355,48864.387189853565,48904.40097669301,5425.335856928786
2023-01-01 20:00:00,48902.698929908845,49438.09397571805,48844.57964850014,48913.9933691542,4961.6787822568485
2023-01-01 21:00:00,48892.16539612921,49173.66680684431,48811.16286845972,49011.00907127245,4939.205893988359
2023-01-01 22:00:00,49000.158819024604,49046.443789253746,48958.37436012523,49026.04655965752,4956.958224219352
2023-01-01 23:00:00,49112.4614104251,49137.776165089825,49087.72681899377,49115.054758136954,6308.518452326017
2023-01-02 00:00:00,49223.23382517782,49354.28216741959,49071.82058461128,49179.88584168513,6256.820831848364
2023-01-02 01:00:00,49337.41946853118,49419.330093048535,49056.356333703334,49281.650159723824,4316.774057000211
2023-01-02 02:00:00,49180.98492674193,49434.567372524136,49163.35077272554,49271.74504985754,5976.921564574983
2023-01-02 03:00:00,49236.97405908168,49460.65460376434,49055.0131411799,49274.13671956194,3592.731436604233
2023-01-02 04:00:00,49256.42813995476,49618.42661476646,48843.49096810272,49333.43914369221,3960.89561673561
2023-01-02 05:00:00,49301.15433860151,49413.618810980144,48970.380467739866,49408.341187184924,3905.72658082401
2023-01-02 06:00:00,49569.668051967165,49620.991134098644,49446.50306192732,49454.33747100331,3379.2480196801425
2023-01-02 07:00:00,49558.79152703423,49578.12040444114,49320.1390657694,49570.966040592626,5126.180680880619
2023-01-02 08:00:00,49675.18065188579,49727.08000678629,49586.71808716621,49616.07637132006,2957.9035845045764
2023-01-02 09:00:00,49507.314700718365,49733.99512384836,49409.05991256619,49576.68407617111,4070.2883655575833
2023-01-02 10:00:00,49581.15804164995,49624.07454920304,49408.85123458615,49615.52091372492,5126.516505970236
2023-01-02 11:00:00,49496.01580256224,49678.50870479056,49339.05565418406,49563.422437581845,6320.268318932101
2023-01-02 12:00:00,49711.65255001836,49838.267706068014,49575.72191060861,49712.15129477013,3625.5031208968876
2023-01-02 13:00:00,49711.80607059638,49739.027847641046,49693.735808714606,49739.01657778303,2991.4145316293743
2023-01-02 14:00:00,49772.63515769327,49843.64393579331,49575.55171459805,49818.50038783351,6266.4292986658465
2023-01-02 15:00:00,49928.85454837701,50005.88084938915,49871.162450455784,49904.142970506764,6861.5641238318185
2023-01-02 16:00:00,49988.490419525886,50045.51016276727,49729.66508785417,49941.74552250022,6629.611318645959
2023-01-02 17:00:00,50032.30835320008,50054.5835455351,49897.28840365073,49979.7096533389,4812.0960612232275
2023-01-02 18:00:00,49979.36498516816,50110.18294178606,49864.93815153057,50039.5093068967,3192.378722757428
2023-01-02 19:00:00,50055.82027070987,50088.634272775314,50040.26772152373,50071.54646033174,3821.0630459665745
2023-01-02 20:00:00,50076.756995834054,50299.84471325205,49892.79565838818,50136.025443271465,6008.650956308436
2023-01-02 21:00:00,49988.81938445845,50174.95527675265,49925.67173239835,50012.94389389933,3833.528679383695
2023-01-02 22:00:00,50252.36118356446,50254.98303350726,49991.15783324233,50209.35411745877,5892.200085137838
2023-01-02 23:00:00,50254.06613675109,50333.40683678549,50250.54247089511,50265.59840354466,5190.21001785919
2023-01-03 00:00:00,50258.04593434564,50429.454744975956,50198.13379647352,50302.400001437985,4576.972254846688
2023-01-03 01:00:00,50329.66053978849,50391.787853713,50225.16822222763,50356.88792179418,5134.970109990294
2023-01-03 02:00:00,50590.85153495482,50598.98797966083,50385.584613980325,50451.27288844067,3332.3107718520987
2023-01-03 03:00:00,50437.05718251738,50604.89621605728,50377.700978443274,50434.5242636343,5151.607593647143
2023-01-03 04:00:00,50535.159272971556,50646.70039283591,50488.99310429798,50622.78678281321,3702.899980333348
2023-01-03 05:00:00,50575.639596728164,50873.35904958387,50336.59369418175,50595.48867201446,5330.563276548844
2023-01-03 06:00:00,50599.99180168588,50633.894621993684,50428.23868980929,50609.08061060867,4905.834448079389
2023-01-03 07:00:00,50664.14001002661,50894.96019203578,50594.78762318197,50647.38500564549,3907.364675493268
2023-01-03 08:00:00,50659.91056167619,50919.02127020556,50646.015311879804,50701.71415413727,4497.668711730325
2023-01-03 09:00:00,50757.969203147695,50909.932073892465,50636.238769590695,50708.597062610184,4028.0631629145496
2023-01-03 10:00:00,50718.14484359295,51071.30193835512,50677.825979854,50797.92443679548,4106.804052963207
2023-01-03 11:00:00,50959.47207824099,50968.421237468705,50568.57892211076,50864.94088724574,6418.7292755100625
2023-01-03 12:00:00,50936.54157195071,51044.26922177889,50824.10131251052,50928.30593983906,5296.55656728654
2023-01-03 13:00:00,51003.313742179635,51039.846498528204,50807.43600253079,50976.63549566863,5366.732198142474
2023-01-03 14:00:00,51034.43026224766,51066.59059027459,50897.909428786406,50982.229277034116,5419.5891451980615
2023-01-03 15:00:00,51066.041313870504,51104.76218576339,50928.83777453263,50973.49118938733,4883.06825985325
2023-01-03 16:00:00,51053.93431582908,51407.276188126285,50955.51103391826,51059.16231835275,5299.885066545773
2023-01-03 17:00:00,51221.12633798336,51344.37941901724,51118.974111795724,51221.54924945605,4644.386871703041
2023-01-03 18:00:00,51192.99688018916,51312.921665085836,51110.15789007815,51234.064660636934,5895.370846607177
2023-01-03 19:00:00,51308.16108872826,51451.86269196797,51190.45170663417,51256.06487193266,4291.677515586452
2023-01-03 20:00:00,51297.03056663355,51345.39093246036,51244.29720029702,51247.84132803045,6338.220531930589
2023-01-03 21:00:00,51338.72216941931,51376.80790779521,51116.83783965804,51334.410445668145,5487.009293766853
2023-01-03 22:00:00,51269.47318858606,51475.564423136246,51241.08028089197,51319.76690128734,2763.8311579828896
2023-01-03 23:00:00,51384.872233420145,51438.440806117134,51310.0339860266,51403.275639436666,5670.512390647167
2023-01-04 00:00:00,51450.06544288558,51623.322126803214,50961.229831124285,51466.93446378822,4286.011001974771
2023-01-04 01:00:00,51452.13752706779,51703.24163315936,51304.000694455266,51509.43478193023,5829.170399024849
2023-01-04 02:00:00,51583.62092795589,51806.1158973143,51567.91883880488,51623.6690227273,4578.315899224847
2023-01-04 03:00:00,51517.50237344845,51673.59202988216,51444.43383392616,51553.224778123724,5650.1549009670025
2023-01-04 04:00:00,51641.52523745354,51959.1543412401,51583.309316605184,51629.21160790075,5565.396564038806
2023-01-04 05:00:00,51617.50511514904,51658.77291091031,51328.877943089436,51652.0709705764,3770.030938320227
2023-01-04 06:00:00,51690.49453473811,51755.309004827264,51635.9590928079,51707.25985614413,3813.07461347059
2023-01-04 07:00:00,51805.969914741974,51899.798990617,51723.90763055307,51823.65245925186,6421.042768368331
2023-01-04 08:00:00,51874.868934510065,52118.9568000931,51778.29043266731,51785.749785427724,3887.4706897552346
2023-01-04 09:00:00,51948.423782718666,52017.70163617765,51935.723811497824,51951.78739867342,4950.988301205539
2023-01-04 10:00:00,52027.11931536489,52139.65231868676,51907.582059097025,51950.07531853549,5024.211360895293
2023-01-04 11:00:00,52059.476704916066,52154.71282884816,51947.84771971424,52014.177671659854,3224.7571588964306
2023-01-04 12:00:00,52013.49797646418,52097.994926887295,51734.72744395403,52075.18923958442,4847.605501983572
2023-01-04 13:00:00,52062.049767973884,52241.81449222476,51856.18957857144,52085.67422432298,3068.2310210990113
2023-01-04 14:00:00,52185.4203616479,52306.74654611657,52017.91790613459,52207.32868377424,4090.672983440057
2023-01-04 15:00:00,52218.85480098829,52392.967676507586,52077.05611133091,52194.3097093012,5567.594726027765
2023-01-04 16:00:00,52319.59889042348,52476.460490245874,52207.56652888606,52282.05250605054,3131.50018674945
2023-01-04 17:00:00,52280.11834253918,52468.64744442159,52153.43849126709,52290.71552180173,3723.92264785565
2023-01-04 18:00:00,52392.52684420277,52479.58349338403,52254.955907664546,52363.53700796185,5375.582306443598
2023-01-04 19:00:00,52424.99220353997,52445.19445019836,52071.96106166538,52411.29856974951,4159.121382860139
2023-01-04 20:00:00,52458.88649926066,52519.06529256647,52399.6274210665,52458.136080865384,5159.4120040914795
2023-01-04 21:00:00,52429.80468463375,52580.620214069284,52410.265014270284,52445.24433906257,6182.331646753985
2023-01-04 22:00:00,52613.631311056175,52645.68003461481,52448.10930642301,52564.075667722,5186.42960039947
2023-01-04 23:00:00,52631.680911418276,52819.76379089799,52517.92490692618,52574.65617739066,4635.642799833782
2023-01-05 00:00:00,52659.77149735298,52792.44259659604,52551.342992823396,52670.45057602113,3242.3003878620166
2023-01-05 01:00:00,52614.25351361304,52726.52522874381,52439.67907623037,52579.62364992703,4235.018883776319
2023-01-05 02:00:00,52622.440644712566,52769.7872999671,52398.782181530914,52662.314658695905,5313.091929551947
2023-01-05 03:00:00,52760.57728887299,52813.214131199085,52681.82124016923,52802.06489555641,5255.17752139669
2023-01-05 04:00:00,52871.87387274318,52964.303419983735,52810.048514604285,52925.36114435593,5827.594585198629
2023-01-05 05:00:00,53026.42869619902,53359.23875223575,52871.434545951735,52922.28985009224,4290.83715839326
2023-01-05 06:00:00,52792.911042415646,53028.29000387766,52581.918912532106,52894.73651369268,4608.372289500742
2023-01-05 07:00:00,52903.73449405805,52913.90419060456,52823.68108443868,52892.578587284785,5880.535748923598
2023-01-05 08:00:00,53080.940951624405,53136.00233124997,52862.102835572834,53062.63766676277,4835.337777823382
2023-01-05 09:00:00,53118.78319106314,53249.7741776912,52813.933329772684,53069.796342253554,5737.825392372906
2023-01-05 10:00:00,53130.22236320356,53488.85823943242,53130.17283779275,53151.68286190143,3818.1905912292505
2023-01-05 11:00:00,53192.1681747616,53423.74062297873,53150.70060342822,53176.23473476825,4821.987385675477
2023-01-05 12:00:00,53238.48635796135,53284.109110167585,52843.0172660788,53220.27409256474,5240.936864070513
2023-01-05 13:00:00,53448.17750937107,53489.76152248681,53258.23603359707,53415.04536625438,4872.325425417003
2023-01-05 14:00:00,53356.022382093244,53719.87392300102,53299.71242690793,53315.12974355846,3057.867834081753
2023-01-05 15:00:00,53337.837009390656,53632.05483450801,53240.0306987087,53355.79612879908,6309.35097403309
2023-01-05 16:00:00,53443.17225799505,53494.52711896339,53302.679420511085,53406.00810314255,6575.649745966478
2023-01-05 17:00:00,53471.474320138186,53517.10733993076,53398.38803480512,53431.225848728376,5111.627358650006
2023-01-05 18:00:00,53582.45138886262,53681.042110135226,53313.16240987385,53558.231476950525,5152.339752873943
2023-01-05 19:00:00,53571.48579397801,53641.16632374722,53479.14056898646,53539.359263176695,2718.2475736935203
2023-01-05 20:00:00,53577.183879923636,53642.2210003599,53364.62072494235,53637.166262799,7439.414063865167
2023-01-05 21:00:00,53578.39896977029,53723.612749320506,53312.25794590947,53667.92142665846,5481.287059412085
2023-01-05 22:00:00,53746.283963539514,53852.01742130417,53637.72902150075,53762.96271592541,4199.729318957454
2023-01-05 23:00:00,53764.9196215397,53882.844585461506,53715.2603481886,53771.344550319205,5087.510010188713
2023-01-06 00:00:00,53721.647493387776,53894.33339640627,53529.99812391727,53737.988479073414,6393.066240582993
2023-01-06 01:00:00,53763.623145408805,53823.50405619712,53734.92960635261,53780.65547651911,5538.803273625781
2023-01-06 02:00:00,53916.86528967056,53980.05246640877,53874.3315058078,53965.72047072666,5642.042149387246
2023-01-06 03:00:00,53763.26481638586,53978.43488089384,53707.48326324503,53913.1886209106,6007.728236699633
2023-01-06 04:00:00,53897.53691056214,54009.77419423185,53703.09886421536,53925.916179735344,3436.843293850791
2023-01-06 05:00:00,54094.76945961027,54509.55102421534,53929.43063131243,54006.787526382344,5814.098473576613
2023-01-06 06:00:00,54071.15830511401,54264.65690191379,53899.55874535443,54151.82186837524,5361.815346982234
2023-01-06 07:00:00,54056.093062275846,54103.672940865166,53973.87755822544,54065.90210173042,4706.904298912967
